Date,Open,High,Low,Close,Volume,HA_Open,HA_High,HA_Low,HA_Close,Channel_Upper,Channel_Lower,SMA_Exit,SMA_180,Median_STV,Median_Low,MACD_Hist,MACD_Anomaly,MACD_Warn_Down,MACD_Warn_Up,SAR,SpanA,SpanB,VolSMA,ADX,DI_Plus,DI_Minus,CCI,CCI_SMA,MFI,Stoch_Fast_K,Stoch_Fast_D,Stoch_Slow_K,Stoch_Slow_D,Strategy_Signal,User_Note
2017-02-13,33.46,33.46,33.11,33.11,23400,33.48297166227658,33.48297166227658,33.11,33.285,34.1,31.79,34.701014044267474,36.2448888888889,32.798500000000004,32.71650000000001,0.1755652118239104,0,0,0,32.77832217240723,36.1325,39.015,9080,44.580795101532026,25.39609736085592,46.62749325980486,-33.15881326352484,84.90032701291285,48.66463706816011,65.25198900198893,73.76861914997504,19.568452380952387,20.37037037037038,No signal,
2017-02-14,33.22,33.22,32.85,32.85,7500,33.38398583113829,33.38398583113829,32.85,33.035,34.1,32.18,34.6800986313379,36.21905555555557,32.905,32.819,0.11457937433784357,0,0,0,34.1,36.1325,39.015,10500,45.144127386215615,16.979221631360385,54.46327657602357,-84.88160291438992,70.34396783469677,48.28679655148353,47.520689293945054,63.59258645768298,17.584325396825406,19.42791005291006,No signal,
2017-02-15,32.46,32.46,32.46,32.46,2500,33.20949291556914,33.20949291556914,32.46,32.46,34.1,32.25,34.65501277109679,36.20033333333335,33.002750000000006,32.911500000000004,0.04581985590769494,0,0,0,34.075,36.1325,39.015,6860,47.10379763703499,11.141161679726377,70.12042076802452,-159.62962962963124,48.7142671167042,45.92609250305078,26.154410224177596,46.30902950670386,15.00496031746033,17.385912698412707,No signal,
2017-02-16,33.15,33.15,33.15,33.15,500,32.834746457784576,33.15,32.834746457784576,33.15,34.1,32.4,34.638006977073104,36.18222222222224,33.09100000000001,32.99300000000001,0.04461107664191686,0,0,0,34.010400000000004,36.08125,39.015,6900,45.07536855046883,53.53753782195483,36.66452836239284,-26.703499079190234,38.326649823009475,45.99255059675237,25.581395348837095,33.08549828898658,15.104166666666677,15.897817460317471,No signal,
2017-02-17,33.76,33.76,33.76,33.76,200,32.99237322889229,33.76,32.99237322889229,33.76,34.1,32.4,34.62808599428132,36.16755555555557,33.17325,33.072,0.08059806744261902,0,0,1,33.948384000000004,35.978750000000005,39.015,6820,45.585701918745606,71.54261781400292,22.456332431968427,103.5699460357003,40.57387143002982,46.33651423816406,43.21705426356572,31.65095327886014,17.361111111111114,15.823412698412708,No signal,
2017-02-20,33.69,33.69,33.69,33.69,1500,33.37618661444614,33.69,33.37618661444614,33.69,34.1,32.4,34.61748615253803,36.15555555555557,33.24700000000001,33.1465,0.09443243810069665,0,0,0,33.888848640000006,35.787499999999994,39.015,2440,45.339141292007554,67.0688527262196,27.30536037285872,70.7865168539327,40.193948192677176,35.04649993103381,67.05426356589126,45.284237726098034,20.411706349206344,17.625661375661377,No signal,
2017-02-21,33.48,33.48,33.15,33.15,18000,33.53309330722307,33.53309330722307,33.15,33.315,34.1,32.4,34.60090438810257,36.14250000000002,33.307249999999996,33.199,0.06344722242839695,0,1,0,33.83169469440001,35.75,39.015,4540,43.49703989122262,38.91219666884807,57.82381837528414,-28.7292817679556,36.63326422014004,28.184558223752035,66.15617318963866,58.80916367303189,20.411706349206344,19.39484126984127,No signal,
2017-02-22,33.49,33.49,33.49,33.49,1000,33.42404665361153,33.49,33.42404665361153,33.49,34.1,32.4,34.588351796146604,36.12411111111113,33.341750000000005,33.2205,0.06200918965564268,0,0,0,33.77682690662401,35.75,39.015,4240,41.684801952822916,28.699268030964998,41.406421054279555,41.345202769535774,27.57321582866234,27.372008933680675,60.346946492720626,64.51912774941685,19.742063492063497,20.188492063492063,No signal,
2017-03-01,34.27,34.3,34.27,34.3,5500,33.45702332680577,34.3,33.45702332680577,34.285,34.3,32.46,34.58475460070992,36.114666666666686,33.351,33.222,0.10901911326236777,0,0,0,32.46,35.40875,39.035,5240,42.40239607999041,64.6079974907089,20.553171298301045,158.20895522387968,24.47309949917943,30.61587291964814,68.29268292682923,64.93193420306284,21.25496031746032,20.46957671957672,No signal,
2017-03-02,34.58,34.58,34.58,34.58,400,33.87101166340288,34.58,33.87101166340288,34.58,34.58,32.46,34.584700876408114,36.10344444444446,33.35625,33.230000000000004,0.1498591010243937,0,0,0,32.4968,35.364374999999995,39.089999999999996,5280,43.87785168590911,71.93645872617559,16.297319454767628,147.18954248365998,31.255863160453323,34.718782212285305,87.60162601626018,72.08041847860335,24.801587301587308,21.932870370370377,No signal,
2017-03-07,32.82,32.82,32.81,32.81,25600,34.22550583170144,34.22550583170144,32.81,32.815,34.58,32.46,34.564647759160565,36.067611111111134,33.36050000000001,33.23800000000001,0.05352322285628777,0,1,0,32.580128,35.207499999999996,39.14,10100,44.27536916031526,24.274775530037804,71.75474276218935,-75.80246913580224,22.851367856733194,26.70534387175809,72.16981132075475,76.02137342128138,23.11507936507937,23.057208994709,No signal,
2017-03-09,32.89,32.89,32.62,32.62,500,33.52025291585072,33.52025291585072,32.62,32.755,34.58,32.46,34.542674338153105,36.03505555555557,33.36475,33.246,-0.02303182603722903,1,0,0,34.58,34.762499999999996,39.155,6600,45.0055606439406,21.079154536415476,71.5724988739684,-92.48075784487857,9.216120981191951,8.93655673480363,41.352201257861616,67.04121286495885,18.948412698412707,22.288359788359795,No signal,
2017-03-13,32.48,32.49,32.17,32.17,7400,33.137626457925364,33.137626457925364,32.17,32.3275,34.58,32.17,34.51586445862595,36.00366666666669,33.36900000000001,33.254000000000005,-0.09971559059775623,0,0,0,34.5408,34.544374999999995,39.155,7880,46.535482238109225,15.859610474955016,78.6116139593579,-135.3603603603603,-5.4817606284543245,8.283374544363909,8.018867924528282,40.51362683438155,12.971230158730172,18.344907407407415,No signal,
2017-03-14,32.24,32.24,32.22,32.22,500,32.73256322896268,32.73256322896268,32.22,32.230000000000004,34.58,32.17,34.48992248734204,35.956333333333355,33.3755,33.2665,-0.14032403808235683,0,0,0,34.445968,34.254999999999995,39.155,6880,47.956123718408676,14.993338034191378,74.31774590979376,-103.06569343065678,-15.622281718548663,8.293817483803892,3.2072862026669955,17.52611846168563,11.507936507936511,14.475859788359799,No signal,
2017-03-15,32.12,32.39,32.12,32.39,1400,32.48128161448135,32.48128161448135,32.12,32.254999999999995,34.58,32.17,34.463143702174335,35.91666666666669,33.35,33.245,-0.148214467273836,0,0,0,34.35492928,34.205,39.155,7080,47.322353968261424,24.73374515373652,56.47145580035753,-71.61904761904793,-18.36944131537174,12.720631920403306,4.350099517592689,5.192084548262655,10.937500000000009,11.805555555555564,No signal,
2017-03-16,32.53,32.53,32.53,32.53,400,32.36814080724067,32.53,32.36814080724067,32.53,34.58,32.17,34.44130027051135,35.88422222222225,33.292500000000004,33.192499999999995,-0.13676096627890297,0,0,1,34.2208335232,34.18375,39.155,2040,44.876180659123555,36.57899142852385,47.584095816559824,-48.39968774394966,-15.76359023176886,14.70355848383042,9.905655073148294,5.821013597802659,11.830357142857153,11.425264550264558,No signal,
2017-03-17,32.26,32.26,32.26,32.26,400,32.44907040362034,32.44907040362034,32.26,32.26,34.58,32.17,34.4166528098276,35.857888888888915,33.22,33.129,-0.13963701230469786,0,0,0,34.094783511808,33.96875,39.155,2020,44.78432704535659,25.135504426067456,63.98205253489253,-63.40732415472518,-8.890568412132714,15.183468424606815,11.111111111111207,8.455621900617396,11.929563492063501,11.565806878306887,No signal,
2017-03-20,32.16,32.16,32.16,32.16,1000,32.354535201810165,32.354535201810165,32.16,32.16,34.58,32.16,34.39115390802164,35.82861111111114,33.130500000000005,33.0475,-0.14017650986280164,0,0,0,33.97629650109952,33.7875,39.155,740,45.356601513166574,21.41375610787854,69.31513569609064,-65.48708562131381,-11.660824593712976,14.28429013390351,7.994579945799501,9.670448710019668,11.359126984126982,11.706349206349211,No signal,
2017-03-21,32,32.57,32,32.57,2500,32.25726760090508,32.57,32,32.285,34.58,32.16,34.36413521979541,35.7962777777778,33.03325,32.9505,-0.10635672358657511,0,0,0,33.864918711033546,33.7875,39.155,1140,43.812677808681585,49.63653195925958,30.589526246523562,-9.555137844610487,-19.741187728020893,17.20073462144296,9.803365475515223,9.63635217747531,11.458333333333329,11.58234126984127,No signal,
2017-03-22,32.73,32.73,32.49,32.49,800,32.27113380045254,32.73,32.27113380045254,32.61,34.58,32.16,34.34295855064517,35.762444444444476,32.930499999999995,32.842499999999994,-0.08380233971792252,0,0,0,33.715725214150865,33.7875,39.155,1020,43.61406725023457,54.07838571539428,22.611068977045573,24.908424908426618,-23.018194295557034,18.604410648927114,14.237095859330713,10.67834709354848,12.324177282377924,11.713879199946078,No signal,
2017-03-23,32.48,32.48,32.48,32.48,400,32.44056690022627,32.48,32.44056690022627,32.48,34.58,32.16,34.321908171541835,35.73661111111114,32.8265,32.7345,-0.0648329909520462,0,0,0,33.578467197018796,33.7875,39.155,1020,43.2199685901999,53.21096984373182,23.85238537679146,40.661304736369146,-18.061723830962414,25.54235846341531,19.896640826873384,14.645700720573105,13.692293268196954,12.49160129463607,No signal,
2017-03-24,32.59,32.59,32.59,32.59,400,32.46028345011314,32.59,32.46028345011314,32.59,34.58,32.16,34.302338587682605,35.717666666666695,32.7225,32.62649999999999,-0.04129919018372838,0,0,0,33.45218982125729,33.7525,39.155,1020,43.984362518965185,63.00266762809017,18.860716426493678,92.64305177111956,-14.397591759420711,24.559865401711136,20.155038759689962,18.096258481964686,14.568616019519714,13.52836219003153,No signal,
2017-03-27,32.88,33.09,32.61,33.09,7200,32.52514172505657,33.09,32.52514172505657,32.917500000000004,34.58,32.16,34.28321611776529,35.7031666666667,32.626000000000005,32.5315,0.008844858044836035,0,0,0,33.33601463555671,33.7575,39.155,2260,46.785572632821136,84.75508531693555,7.771641746843215,231.29251700680294,-9.177337346354765,26.84870151601875,27.90697674418611,22.65288544358315,16.817667720093002,15.026192335936557,No signal,
2017-03-28,33.17,33.17,33.17,33.17,1000,32.72132086252829,33.17,32.72132086252829,33.17,34.58,32.16,34.2706374045702,35.68800000000003,32.537499999999994,32.448,0.046215481964035465,0,0,0,33.22913346471217,33.7525,39.155,1960,49.54547282469508,86.64024011266439,6.810616512243281,175.95048629531314,-7.122984216950966,27.723026849690314,55.038759689922585,34.36692506459955,19.047619047619076,16.811300929077266,No signal,
2017-03-29,33.13,33.13,33.13,33.13,24000,32.945660431264145,33.13,32.945660431264145,33.13,34.58,32.16,34.25774884632647,35.67450000000003,32.48375,32.400999999999996,0.0658574870406671,0,0,0,33.17,33.6825,39.155,6600,50.912475703067024,79.28689896889327,14.719797360219964,111.11111111110921,6.227985800685562,28.51436557221247,79.6097528655669,54.185163099891874,21.171062425815304,19.012116397842462,No signal,
2017-03-30,32.6,32.6,32.6,32.6,2500,33.03783021563207,33.03783021563207,32.6,32.6,34.58,32.16,34.23901722094425,35.655277777777805,32.461999999999996,32.3835,0.041937113118979435,0,1,0,33.17,33.572500000000005,39.155,7020,50.106915772351684,29.50942081532727,68.25995946819685,-12.605042016805566,11.933394074119349,27.38044126294885,82.62108262108266,72.42319839219071,20.150897984570406,20.123193152668264,No signal,
2017-03-31,32.91,32.91,32.91,32.91,1500,32.81891510781604,32.91,32.81891510781604,32.91,34.58,32.16,34.224000077204764,35.64388888888891,32.4625,32.3855,0.04547788395521732,0,0,0,33.13,33.6125,39.155,7240,47.29102539303444,54.54621037552718,44.01543969888528,44.70973782771607,24.795543944696224,34.369223965580034,75.21367521367512,79.14817023344158,19.8787683647296,20.400242925038437,No signal,
2017-04-03,32.98,32.98,32.98,32.98,5000,32.86445755390802,32.98,32.86445755390802,32.98,34.58,32.16,34.20994357915725,35.635888888888914,32.4885,32.40650000000001,0.05062526264385586,0,0,0,33.0396,33.74875,39.155,6800,45.3702562316251,59.42722268216908,39.288883241712774,46.79738562091376,35.50004959123698,41.49063431740346,70.94017094017069,76.25830959164283,19.410085632730727,19.81325066067691,No signal,
2017-04-04,33.45,33.45,33.45,33.45,2000,32.92222877695401,33.45,32.92222877695401,33.45,34.58,32.16,34.20135664605942,35.627444444444464,32.536249999999995,32.4585,0.08192147822578641,0,0,0,32,33.95875,39.155,7000,46.55919191787728,80.50801548622556,18.875175778868748,133.95415472779396,50.18384975886854,42.2740542787283,87.17948717948691,77.77777777777757,22.105930859498894,20.464928285653073,No signal,
2017-04-05,32.9,32.9,32.9,32.9,400,33.18611438847701,33.18611438847701,32.9,32.9,33.45,32.16,34.186652051188695,35.6157777777778,32.59125,32.525000000000006,0.06268594613601902,0,1,0,32.029,33.83562499999999,39.155,2280,44.341770823155734,42.10608043588896,57.57132562053108,-8.547008547010858,53.03046970150704,41.46663793012946,81.94321642597485,80.02095818187748,22.074215033301623,21.196743841843748,No signal,
2017-04-07,33.55,33.55,33.55,33.55,400,33.0430571942385,33.55,33.0430571942385,33.55,33.55,32.16,34.17945824270069,35.60772222222226,32.653999999999996,32.5955,0.08922477457551109,0,0,0,32.05742,33.578125,39.155,1860,43.853252216866686,68.63108313387649,31.194124371957205,141.90871369294493,67.69590097634061,42.28191316963252,87.3563218390804,85.49300848151405,23.882017126546156,22.687387673115555,No signal,
2017-04-10,32.61,32.61,32.61,32.61,19000,33.29652859711925,33.29652859711925,32.61,32.61,33.55,32.16,34.161724251257745,35.59722222222225,32.71675,32.666,0.041389429378220696,0,0,0,32.1171232,33.33375,39.155,5360,42.94212036655989,34.42109508843655,65.49123983638596,-119.66527196652703,63.82603052311109,31.029174245839286,67.14126807563953,78.81360211356493,21.21788772597526,22.39137329527435,No signal,
2017-04-11,32.89,33.29,32.89,33.29,1300,32.953264298559624,33.29,32.89,33.09,33.55,32.16,34.147354485706806,35.5901666666667,32.772999999999996,32.723499999999994,0.052735681354823816,0,0,0,32.174438272,33.2225,39.155,4620,40.94245927344761,57.440734341665745,42.502372954369946,59.45945945945782,68.75564461625883,29.825946425339254,71.68525776303896,75.39428255925297,22.454804947668887,22.518236600063435,No signal,
2017-04-12,33.47,33.47,33.47,33.47,2400,33.02163214927981,33.47,33.02163214927981,33.47,33.55,32.48,34.13970076270447,35.58394444444447,32.82125,32.7695,0.06855199543057214,0,0,0,32.22946074112,33.1325,39.155,4700,39.82916572925358,62.64687761176786,37.30318919269167,87.8892733564012,73.25427664825702,31.538641189787143,69.19304592503279,69.33985725457042,22.20107833809071,21.957923670578285,No signal,
2017-04-13,33.51,33.51,33.51,33.51,1200,33.245816074639905,33.51,33.245816074639905,33.51,33.55,32.48,34.13258549984905,35.583777777777804,32.87075,32.812999999999995,0.0772502237128074,0,0,0,32.2822823114752,33.087500000000006,39.155,4860,39.00437899361136,64.11030281108164,35.841720282222425,78.08358817532888,75.92729689389701,32.94373126490699,88.01921079958477,76.2991714958855,25.055502695845224,23.23712866053494,No signal,
2017-04-17,33.4,33.4,33.4,33.4,1000,33.377908037319955,33.4,33.377908037319955,33.4,33.55,32.48,34.124307697590865,35.58038888888892,32.940749999999994,32.878,0.0712822797616054,0,1,0,32.33299101901619,33.087500000000006,39.155,4980,36.9631686840524,55.19091291254099,44.76778500084946,45.05135387488132,72.52788990130855,32.07440671085742,90.85574137836814,82.68933270099524,25.404376784015223,24.220319272650386,No signal,
2017-04-19,32.95,32.95,32.95,32.95,500,33.38895401865997,33.38895401865997,32.95,32.95,33.55,32.59,34.11103868405876,35.579444444444476,33.0045,32.9375,0.03457424023643041,0,0,0,32.38167137825555,33.087500000000006,39.155,1280,37.211570955847684,29.772964687774746,70.20475473194013,-61.96581196581094,51.5808664032647,23.963142629525592,72.29532163742705,83.72342460512665,23.755153821757066,24.738344433872502,No signal,
2017-04-20,32.8,32.8,32.8,32.8,100,33.16947700932999,33.16947700932999,32.8,32.8,33.55,32.6,34.09622468762872,35.57500000000003,33.05925,32.994499999999995,-0.0004103021126756201,1,0,0,32.42840452312532,33.0825,39.0225,1040,38.23864793647021,24.200292124609113,75.78159760127946,-86.64021164021176,32.82438797929864,22.6761269433962,47.3684210526316,70.17316135614226,22.042793781341476,23.73410812903792,No signal,
2017-04-21,32.61,32.61,32.61,32.61,200,32.98473850466499,32.98473850466499,32.61,32.61,33.55,32.6,34.07943118833348,35.571722222222256,33.07625,33.011,-0.03503241369354471,0,0,0,32.47326834220031,33.0825,38.665,600,40.0995851690722,17.85173021306841,82.13491045532281,-99.3034825870639,17.79477414371485,37.18918632304847,19.649122807017463,46.43762183235871,20.025713057854063,21.941220220317533,No signal,
2017-04-24,32.2,32.2,32.2,32.2,25500,32.797369252332494,32.797369252332494,32.2,32.2,33.55,32.2,34.05819467773084,35.56922222222226,33.08574999999999,33.012499999999996,-0.08157245247369521,0,0,0,33.55,33.075625,38.2875,5460,42.99892905247889,9.65410270686681,90.33867265115694,-138.10699588477377,8.830348867431407,23.23962722223696,7.368421052631393,24.79532163742682,18.02545579635364,20.031320878516393,No signal,
2017-04-25,32,32,32,32,20000,32.49868462616625,32.49868462616625,32,32,33.55,32,34.03493824069433,35.56422222222226,33.07275,33.0025,-0.11955508187580918,0,0,0,33.522999999999996,33.061875,38.075,9260,46.03807833245177,7.226099730823772,92.76849262177231,-133.93939393939405,-3.9303034016478864,15.956336088225939,0.3508771929823879,9.122807017543748,15.273477812177523,17.774882222128408,No signal,
2017-05-02,30.9,30.9,30.9,30.9,10000,32.249342313083126,32.249342313083126,30.9,30.9,33.55,30.9,33.999515209726034,35.54927777777782,33.059749999999994,32.99249999999999,-0.20734638788854898,0,0,0,33.46207999999999,33.055,37.972500000000004,11160,49.5567740929945,2.350049179922719,97.64819216218156,-192.34033524294676,-21.011569177637927,9.01402209404749,0,2.573099415204594,9.391124871001047,14.230019493177403,No signal,
2017-05-03,30.86,30.86,30.75,30.75,32100,31.574671156541562,31.574671156541562,30.75,30.805,33.55,30.75,33.96279752374043,35.53038888888893,33.030249999999995,32.9685,-0.26065527713032555,0,0,0,33.308355199999994,33.1275,37.785000000000004,17560,52.86485333711,2.065026332085034,97.93342830669664,-142.91687573172652,-40.78807135331795,4.880687585863697,0,0.11695906432746263,4.540763673890611,9.73512211902306,No signal,
2017-05-04,30.3,30.3,30.3,30.3,10000,31.18983557827078,31.18983557827078,30.3,30.3,33.55,30.3,33.921409981099295,35.5076666666667,32.97075,32.914500000000004,-0.3081079285562537,0,0,0,33.103686784,33.1275,37.53625,19520,56.040802652863604,1.3359147654820556,98.66308550350362,-132.95799047206538,-49.67457006225044,4.519602064077333,0,0,0.3783969728242155,4.770095172571957,No signal,
2017-05-05,30.47,30.47,30.47,30.47,2000,30.744917789135393,30.744917789135393,30.47,30.47,33.55,30.3,33.88241099826201,35.47972222222226,32.87675,32.83,-0.3091332653138948,0,0,0,32.823318105599995,33.1075,37.431250000000006,14820,56.63998565343567,17.785169507893908,82.21399743602814,-92.45742092457435,-66.4150082492161,5.663863503235817,1.765316718587729,0.5884389061959097,0.6424792139077786,1.8538799535408685,No signal,
2017-05-10,30,30,30,30,10000,30.607458894567696,30.607458894567696,30,30,33.55,30,33.838541947434194,35.446388888888926,32.695,32.656,-0.321143838437307,0,0,0,32.570986295039994,33.063125,37.43,12820,58.23496806555378,10.515078498754182,89.48442897571495,-98.48783694937543,-64.90233431941954,6.160382004378235,1.765316718587729,1.1768778123918193,0.6424792139077786,0.5544518002132576,No signal,
2017-05-12,30.15,30.15,30.15,30.15,9000,30.30372944728385,30.30372944728385,30.15,30.15,33.55,30,33.79686350735019,35.40944444444448,32.453500000000005,32.419500000000006,-0.2991112274702563,0,0,1,32.262467939635194,33.058125000000004,37.43,12620,57.6238308105447,25.16037311181852,74.83921497043772,-75.13718868721026,-74.51638061561012,11.689377439911993,3.189818143089141,2.2401505267548663,1.24488885246199,0.8432824267591824,No signal,
2017-05-16,30.25,30.25,30.25,30.25,18400,30.226864723641924,30.25,30.226864723641924,30.25,33.55,30,33.75678595359482,35.37611111111114,32.19125,32.163000000000004,-0.2594051423149327,0,0,0,31.99097178687897,33.058125000000004,37.36,9880,55.55266473091212,35.686120828562444,64.31352518747076,-60.61378899940512,-85.12374221245342,21.358023471017304,3.798670465337121,2.9179351090046635,1.6064257028112399,1.1645979230603363,No signal,
2017-05-17,30.74,30.74,30.74,30.74,32000,30.238432361820962,30.74,30.238432361820962,30.74,33.55,30,33.722697976718045,35.34744444444448,31.9495,31.931,-0.1852229988450378,0,0,0,31.752055172453492,33.045625,37.215,14280,54.209841446221446,68.37645035896156,31.623375584836406,-4.32900432900449,-91.01035596276294,35.374232162277494,11.053572426121422,6.014020344849228,4.578313253012038,2.476542602761756,No signal,
2017-05-18,31.05,31.05,31.05,31.05,5000,30.489216180910482,31.05,30.489216180910482,31.05,33.55,30,33.692497999579984,35.320777777777806,31.708,31.6995,-0.10438569928273256,0,0,0,31.541808551759072,33.045625,37.135,14880,54.432974177815275,78.66675747499642,21.333125106712046,60.73380171740819,-89.89018111686819,37.44509458033858,21.493477781281026,12.115240224246522,8.192771084337348,4.792503346720209,No signal,
2017-05-19,30.83,30.83,30.83,30.83,1000,30.769608090455243,30.83,30.769608090455243,30.83,33.51,30,33.66015338941524,35.292277777777805,31.4825,31.4755,-0.05720014733350831,0,0,0,31.356791525547983,33.045625,36.959999999999994,13080,51.74887656578947,58.42775285014383,41.57215994037736,61.50537634408713,-81.07081052330402,37.34609941721653,29.00026112139768,20.515770442933377,10.522088353413649,7.764390896921011,No signal,
2017-05-25,31.4,31.4,31.4,31.4,10000,30.79980404522762,31.4,30.79980404522762,31.4,33.51,30,33.634614933037675,35.263666666666694,31.256999999999994,31.251499999999993,0.01696592167304989,0,0,0,30,33.045625,36.620000000000005,13280,52.225743530582776,79.21247249370768,20.78748389860777,149.2592592592589,-64.22084831619898,40.79453373942867,39.62530807504504,30.03968232590792,13.172690763052204,10.629183400267733,No signal,
2017-05-26,31.61,31.61,31.61,31.61,1500,31.09990202261381,31.61,31.09990202261381,31.61,33.51,30,33.6117379281446,35.23616666666669,31.046999999999997,31.041499999999996,0.08114192043902202,0,0,0,30.028,32.643125,36.45,9900,53.311426919516315,83.71262688543416,16.28733894722062,139.01345291479825,-47.198210066065975,41.32611434186463,52.15484068932338,40.260136628588704,15.421686746987945,13.038821954484598,No signal,
2017-05-29,31.63,31.63,31.63,31.63,8000,31.354951011306905,31.63,31.354951011306905,31.63,33.51,30,33.58934540918251,35.20672222222224,30.884999999999998,30.879499999999997,0.12338182984153612,0,0,0,30.091279999999998,32.643125,36.3925,5100,54.38936083997746,84.20122299668975,15.798743860932765,110.93007467752888,-29.40984788304436,50.68279421493674,69.44055497503767,53.74023457980203,18.634538152610435,15.742971887550192,No signal,
2017-05-30,31.7,31.7,31.7,31.7,1500,31.492475505653452,31.7,31.492475505653452,31.7,33.4,30,33.567996873485534,35.1782777777778,30.768999999999995,30.763499999999993,0.1525680085977783,0,0,0,30.183603199999997,32.643125,36.2775,4400,55.69738906309098,86.35085325700248,13.64911811007398,93.9729397293972,-13.1303954781307,58.20989256005368,84.89393939393933,68.8297783527668,19.839357429718874,17.965194109772415,No signal,
2017-05-31,31.64,31.75,31.64,31.75,7800,31.596237752826724,31.75,31.596237752826724,31.695,32.95,30,33.54621159807892,35.152944444444465,30.74649999999999,30.740999999999993,0.17041828753017063,0,0,0,30.304914943999997,32.643125,36.098749999999995,5760,55.07528532903568,65.38164454855358,23.58027433816693,84.02366863905317,6.6098905134407255,64.4223385712321,93.83333333333331,82.72260923410344,20.40160642570281,19.625167336010705,No signal,
2017-06-06,32.18,32.27,32.18,32.27,3000,31.645618876413362,32.27,31.645618876413362,32.225,32.8,30,33.53077417889158,35.13388888888891,30.811749999999996,30.808999999999997,0.20983358719296535,0,0,0,30.449423449599998,32.643125,35.83125,4360,56.99430732716024,87.28172180442255,8.663048404522417,130.33305807872316,26.127742928472845,82.71878124370355,100,92.90909090909088,22.97188755020082,21.070950468540833,No signal,
2017-06-07,32.26,32.26,32.22,32.22,300,31.93530943820668,32.26,31.93530943820668,32.239999999999995,32.61,30,33.51596317122049,35.114000000000026,30.909999999999997,30.909999999999997,0.22384488736043223,0,0,0,30.667892635648,32.663125,35.66,4120,58.776256325418764,79.98380059160249,7.938701503338261,113.26860841423886,43.71535713463743,89.90934412514903,99.26578560939788,97.69970631424373,25.060240963855435,22.81124497991969,No signal,
2017-06-08,32.22,32.33,32,32,9200,32.08765471910334,32.33,32,32.1375,32.27,30,33.49883364386206,35.097722222222245,31.014499999999998,31.012999999999998,0.20983976666766208,0,1,0,30.86014551937024,32.663125,35.635,4360,55.41949129506809,43.76025741953697,34.53577448269773,69.00584795321542,55.24844776876528,82.3792471960145,94.54475556647945,97.93684705862579,26.064257028112465,24.698795180722907,No signal,
2017-06-09,31.83,31.83,31.6,31.6,500,32.11257735955167,32.11257735955167,31.6,31.714999999999996,32.27,30,33.4773778964738,35.08161111111113,31.121999999999996,31.115999999999996,0.16704322095540838,0,0,0,31.065925146658405,32.728750000000005,35.635,4160,54.71218822805343,23.998880913244605,64.09828815206843,-23.444753946144903,60.60866798328174,89.42014955046832,83.38267605577613,92.39773907721782,23.373493975903624,24.83266398929051,No signal,
2017-06-13,30.8,30.8,30.8,30.8,100,31.913788679775834,31.913788679775834,30.8,30.8,32.27,30,33.447125038886526,35.06438888888891,31.2295,31.219,0.08253644265072224,0,0,0,32.33,32.826875,35.63249999999999,2620,56.41356094464469,10.191697362148012,84.75348149524639,-206.43678160919436,51.23012563171145,88.39076671536515,59.5976596771475,79.17503043313435,17.67068273092371,22.369477911646598,No signal,
2017-06-14,31.34,31.34,31.34,31.34,2500,31.356894339887916,31.356894339887916,31.34,31.34,32.27,30.15,33.423315716413235,35.047888888888906,31.337,31.322000000000003,0.061644035845607265,0,0,0,32.2994,33.015,35.58,2520,53.14448045256787,43.249733249012664,53.55610273946873,-79.27927927927932,49.896876326006144,86.23728085157109,43.56397273893389,62.18143615728584,15.020080321285155,18.6880856760375,No signal,
2017-06-19,31.05,31.05,31.05,31.05,3000,31.34844716994396,31.34844716994396,31.05,31.05,32.27,30.25,33.3964985896741,35.028722222222235,31.444499999999998,31.425,0.028609938973378213,0,0,0,32.269411999999996,33.114375,35.3625,3060,51.605464145778754,33.35828698161307,64.17807147060905,-110.9848484848489,42.27860174344583,73.45568089167546,26.8393420099858,43.333658142022394,12.81124497991969,15.16733601070952,No signal,
2017-06-21,31.55,31.55,31.55,31.55,1000,31.199223584971982,31.55,31.199223584971982,31.55,32.27,30.74,33.375634198830326,35.01283333333335,31.53325,31.508499999999998,0.04004811451284218,0,0,1,32.24002375999999,33.155,34.9725,1420,49.21077149060044,58.125934431823744,40.32604582144989,-14.444444444445002,36.908727017599176,71.3561945374888,34.36510872692899,34.922807825282895,17.35615133205496,15.062492211086601,No signal,
2017-06-23,31.96,31.96,31.96,31.96,2000,31.374611792485993,31.96,31.374611792485993,31.96,32.27,30.8,33.35963833217688,34.99716666666669,31.60975,31.5765,0.0729261732689393,0,0,0,32.21122328479999,33.182500000000005,34.6475,1720,48.842563619701224,71.26272550362576,27.67490169392794,52.84974093264204,36.2904673453531,73.88009796338187,47.05882352941183,36.08775808877554,23.238993043729252,17.802129785234637,No signal,
2017-06-28,32.18,32.18,32.02,32.02,11100,31.667305896242997,32.18,31.667305896242997,32.1,32.27,30.8,33.3445011758811,34.98427777777779,31.670999999999996,31.631999999999994,0.09501641746073788,0,0,0,32.18299881910399,33.182500000000005,34.545,3920,49.31314974243082,77.05620528411362,22.095597942941055,54.72154963680534,29.537773800892133,74.5496235677883,68.19172113289777,49.87188446307953,30.6313209761486,23.74215511731094,No signal,
